order_id,user_id,item_id,user_segment,cart_value,cart_size,hour_bucket,weekend_flag,item_price,item_margin,popularity_score,category_match_flag,accepted
2427,2602,80,premium,576.32,2,dinner,1,275.25,0.43,0.921,1,0
2427,2602,117,premium,576.32,2,dinner,1,127.15,0.53,0.281,1,0
2428,146,207,budget,589.82,1,late,1,336.56,0.27,0.428,0,0
2428,146,209,budget,589.82,1,late,1,146.19,0.57,0.625,1,0
2428,146,101,budget,589.82,1,late,1,248.88,0.41,0.163,0,0
2429,941,286,budget,297.44,3,late,0,146.06,0.65,0.905,1,0
2429,941,96,budget,297.44,3,late,0,81.64,0.68,0.169,1,1
2429,941,272,budget,297.44,3,late,0,86.65,0.4,0.888,0,0
2430,2881,261,budget,553.07,2,dinner,1,267.01,0.2,0.503,0,0
2430,2881,161,budget,553.07,2,dinner,1,476.08,0.26,0.365,0,0
2430,2881,24,budget,553.07,2,dinner,1,131.16,0.53,0.869,1,1
2431,76,184,mid,383.54,3,late,0,223.54,0.46,0.379,0,1
2431,76,139,mid,383.54,3,late,0,190.2,0.41,0.894,0,0
2431,76,194,mid,383.54,3,late,0,432.25,0.27,0.295,0,0
2432,448,49,budget,507.75,2,dinner,0,155.31,0.47,0.862,1,0
2432,448,171,budget,507.75,2,dinner,0,198.29,0.44,0.693,0,0
2432,448,227,budget,507.75,2,dinner,0,120.06,0.53,0.02,1,0
2433,412,48,mid,464.54,1,lunch,1,180.93,0.36,0.715,0,0
2433,412,28,mid,464.54,1,lunch,1,431.57,0.28,0.61,0,0
2433,412,253,mid,464.54,1,lunch,1,338.77,0.29,0.339,0,0
2434,1891,186,mid,546.88,3,lunch,1,115.82,0.52,0.057,1,0
2434,1891,96,mid,546.88,3,lunch,1,81.64,0.68,0.169,1,0
2434,1891,84,mid,546.88,3,lunch,1,110.81,0.49,0.104,0,1
2435,1736,220,mid,541.24,1,lunch,0,163.73,0.5,0.201,1,1
2435,1736,119,mid,541.24,1,lunch,0,126.21,0.7,0.073,1,0
2435,1736,289,mid,541.24,1,lunch,0,136.97,0.41,0.99,0,0
2436,1018,7,mid,315.4,1,dinner,0,143.09,0.45,0.476,0,0
2436,1018,221,mid,315.4,1,dinner,0,151.17,0.65,0.789,1,0
2436,1018,279,mid,315.4,1,dinner,0,223.29,0.44,0.668,1,0
2437,1708,77,mid,276.43,1,dinner,0,262.8,0.52,0.668,1,0
2437,1708,60,mid,276.43,1,dinner,0,335.76,0.28,0.033,0,0
2437,1708,213,mid,276.43,1,dinner,0,442.77,0.32,0.195,0,0
2438,2283,50,budget,319.21,2,dinner,0,163.49,0.54,0.391,1,1
2438,2283,222,budget,319.21,2,dinner,0,184.49,0.43,0.784,0,0
2438,2283,182,budget,319.21,2,dinner,0,265.76,0.46,0.026,1,1
2439,1896,95,mid,323.65,3,lunch,0,133.73,0.51,0.932,1,0
2439,1896,273,mid,323.65,3,lunch,0,276.89,0.35,0.38,0,0
2439,1896,291,mid,323.65,3,lunch,0,198.38,0.37,0.441,0,0
2440,1934,42,mid,395.31,1,dinner,0,349.5,0.32,0.816,0,0
2440,1934,200,mid,395.31,1,dinner,0,115.09,0.43,0.111,0,0
2440,1934,151,mid,395.31,1,dinner,0,268.31,0.29,0.012,0,0
2441,822,110,budget,353.03,2,lunch,1,142.61,0.55,0.035,1,0
2441,822,95,budget,353.03,2,lunch,1,133.73,0.51,0.932,1,1
2441,822,165,budget,353.03,2,lunch,1,126.7,0.5,0.103,1,1
2442,2714,221,budget,510.94,3,late,1,151.17,0.65,0.789,1,0
2442,2714,253,budget,510.94,3,late,1,338.77,0.29,0.339,0,0
2442,2714,44,budget,510.94,3,late,1,264.68,0.47,0.519,1,0
2443,918,263,budget,324.98,2,dinner,0,172.06,0.51,0.5,1,0
2443,918,144,budget,324.98,2,dinner,0,283.69,0.24,0.739,0,0
2443,918,6,budget,324.98,2,dinner,0,188.91,0.41,0.299,0,0
2444,2677,212,budget,496.54,1,dinner,0,111.51,0.68,0.288,1,0
2444,2677,248,budget,496.54,1,dinner,0,127.14,0.38,0.364,0,0
2444,2677,246,budget,496.54,1,dinner,0,374.86,0.31,0.344,0,0
2445,1285,68,budget,239.09,2,dinner,0,249.71,0.36,0.441,0,0
2445,1285,98,budget,239.09,2,dinner,0,366.41,0.22,0.447,0,0
2445,1285,222,budget,239.09,2,dinner,0,184.49,0.43,0.784,0,0
2446,1090,68,budget,390.32,2,dinner,0,249.71,0.36,0.441,0,0
2446,1090,35,budget,390.32,2,dinner,0,214.26,0.48,0.309,1,0
2446,1090,76,budget,390.32,2,dinner,0,360.02,0.28,0.546,0,0
2447,946,246,mid,277.95,2,dinner,0,374.86,0.31,0.344,0,0
2447,946,282,mid,277.95,2,dinner,0,221.95,0.38,0.159,0,0
2447,946,275,mid,277.95,2,dinner,0,93.81,0.54,0.136,1,0
2448,1530,3,budget,301.21,2,lunch,1,294.58,0.28,0.246,0,0
2448,1530,201,budget,301.21,2,lunch,1,336.73,0.21,0.013,0,0
2448,1530,298,budget,301.21,2,lunch,1,124.2,0.43,0.988,1,1
2449,2108,101,mid,317.44,3,dinner,0,248.88,0.41,0.163,0,0
2449,2108,162,mid,317.44,3,dinner,0,207.81,0.43,0.117,1,1
2449,2108,137,mid,317.44,3,dinner,0,184.6,0.41,0.394,0,0
2450,2088,234,mid,372.28,2,dinner,0,337.04,0.32,0.313,0,0
2450,2088,74,mid,372.28,2,dinner,0,147.47,0.57,0.888,1,0
2450,2088,237,mid,372.28,2,dinner,0,397.07,0.31,0.454,0,0
2451,566,124,budget,284.84,3,late,0,229.28,0.24,0.407,0,0
2451,566,125,budget,284.84,3,late,0,248.76,0.49,0.006,0,0
2451,566,225,budget,284.84,3,late,0,153.52,0.41,0.044,0,0
2452,495,222,budget,466.99,1,lunch,0,184.49,0.43,0.784,0,0
2452,495,81,budget,466.99,1,lunch,0,90.8,0.63,0.958,1,0
2452,495,277,budget,466.99,1,lunch,0,295.86,0.22,0.81,0,0
2453,2390,146,budget,451.25,1,lunch,0,268.11,0.28,0.644,0,0
2453,2390,95,budget,451.25,1,lunch,0,133.73,0.51,0.932,1,0
2453,2390,206,budget,451.25,1,lunch,0,92.4,0.57,0.872,1,1
2454,2423,270,mid,401.28,1,lunch,0,171.38,0.55,0.424,1,0
2454,2423,123,mid,401.28,1,lunch,0,480.27,0.24,0.878,0,0
2454,2423,269,mid,401.28,1,lunch,0,113.32,0.52,0.619,1,0
2455,465,29,budget,402.45,3,dinner,0,222.72,0.53,0.017,1,0
2455,465,180,budget,402.45,3,dinner,0,202.15,0.23,0.33,0,0
2455,465,164,budget,402.45,3,dinner,0,134.02,0.4,0.748,0,0
2456,2282,225,premium,416.65,1,dinner,0,153.52,0.41,0.044,0,0
2456,2282,277,premium,416.65,1,dinner,0,295.86,0.22,0.81,0,1
2456,2282,124,premium,416.65,1,dinner,0,229.28,0.24,0.407,0,0
2457,1748,234,premium,398.45,1,lunch,0,337.04,0.32,0.313,0,0
2457,1748,166,premium,398.45,1,lunch,0,320.13,0.22,0.35,0,0
2457,1748,261,premium,398.45,1,lunch,0,267.01,0.2,0.503,0,0
2458,781,183,budget,461.44,3,late,0,270.45,0.21,0.589,0,0
2458,781,130,budget,461.44,3,late,0,278.25,0.32,0.272,0,0
2458,781,226,budget,461.44,3,late,0,172.56,0.55,0.035,1,0
2459,974,190,budget,474.21,1,dinner,0,136.78,0.44,0.902,1,1
2459,974,68,budget,474.21,1,dinner,0,249.71,0.36,0.441,0,0
2459,974,111,budget,474.21,1,dinner,0,234.1,0.31,0.851,0,0
2460,1973,193,budget,329.55,1,late,1,208.4,0.45,0.102,1,0
2460,1973,251,budget,329.55,1,late,1,156.9,0.37,0.803,0,0
2460,1973,114,budget,329.55,1,late,1,142.63,0.47,0.751,1,1
2461,2206,116,mid,546.08,1,lunch,0,414.3,0.25,0.29,0,1
2461,2206,69,mid,546.08,1,lunch,0,110.22,0.51,0.434,1,0
2461,2206,291,mid,546.08,1,lunch,0,198.38,0.37,0.441,0,0
2462,1076,191,budget,350.07,1,late,0,324.74,0.24,0.049,0,0
2462,1076,262,budget,350.07,1,late,0,285.65,0.25,0.494,0,0
2462,1076,161,budget,350.07,1,late,0,476.08,0.26,0.365,0,0
2463,256,233,budget,361.03,2,dinner,0,104.86,0.48,0.426,0,0
2463,256,196,budget,361.03,2,dinner,0,280.16,0.23,0.515,0,0
2463,256,52,budget,361.03,2,dinner,0,257.4,0.4,0.527,1,0
2464,2995,265,premium,346.77,3,late,1,212.32,0.21,0.325,0,1
2464,2995,115,premium,346.77,3,late,1,374.58,0.32,0.169,0,0
2464,2995,100,premium,346.77,3,late,1,76.43,0.69,0.956,1,1
2465,1235,299,mid,665.86,2,lunch,1,308.79,0.22,0.121,0,1
2465,1235,4,mid,665.86,2,lunch,1,121.68,0.46,0.018,0,1
2465,1235,10,mid,665.86,2,lunch,1,84.31,0.68,0.858,1,1
2466,883,139,budget,571.57,1,lunch,0,190.2,0.41,0.894,0,0
2466,883,53,budget,571.57,1,lunch,0,421.52,0.32,0.607,0,0
2466,883,29,budget,571.57,1,lunch,0,222.72,0.53,0.017,1,1
2467,2874,293,budget,524.77,2,late,0,263.06,0.33,0.418,0,0
2467,2874,87,budget,524.77,2,late,0,265.32,0.46,0.472,1,0
2467,2874,124,budget,524.77,2,late,0,229.28,0.24,0.407,0,0
2468,1144,25,mid,459.77,3,dinner,0,301.22,0.3,0.925,0,0
2468,1144,172,mid,459.77,3,dinner,0,178.64,0.54,0.949,1,0
2468,1144,219,mid,459.77,3,dinner,0,284.0,0.52,0.305,1,1
2469,1709,170,budget,599.41,2,lunch,1,103.85,0.61,0.957,1,0
2469,1709,54,budget,599.41,2,lunch,1,405.87,0.21,0.819,0,0
2469,1709,99,budget,599.41,2,lunch,1,87.12,0.63,0.457,1,0
2470,1230,72,budget,499.47,1,late,1,183.25,0.37,0.502,0,0
2470,1230,213,budget,499.47,1,late,1,442.77,0.32,0.195,0,0
2470,1230,230,budget,499.47,1,late,1,190.78,0.43,0.759,1,0
2471,2427,31,budget,405.69,2,lunch,0,131.75,0.53,0.868,1,1
2471,2427,253,budget,405.69,2,lunch,0,338.77,0.29,0.339,0,0
2471,2427,56,budget,405.69,2,lunch,0,483.99,0.34,0.684,0,0
2472,1784,151,mid,728.84,1,dinner,1,268.31,0.29,0.012,0,0
2472,1784,184,mid,728.84,1,dinner,1,223.54,0.46,0.379,0,0
2472,1784,216,mid,728.84,1,dinner,1,287.59,0.29,0.717,0,0
2473,692,82,budget,354.53,1,lunch,1,150.86,0.55,0.469,1,1
2473,692,224,budget,354.53,1,lunch,1,210.22,0.5,0.073,1,0
2473,692,194,budget,354.53,1,lunch,1,432.25,0.27,0.295,0,0
2474,2475,283,budget,529.04,3,lunch,1,163.24,0.54,0.745,1,0
2474,2475,193,budget,529.04,3,lunch,1,208.4,0.45,0.102,1,0
2474,2475,138,budget,529.04,3,lunch,1,148.66,0.58,0.48,1,0
2475,1671,26,premium,518.32,2,dinner,0,330.12,0.27,0.551,0,1
2475,1671,194,premium,518.32,2,dinner,0,432.25,0.27,0.295,0,0
2475,1671,205,premium,518.32,2,dinner,0,405.76,0.3,0.553,0,0
2476,1391,131,budget,395.29,3,lunch,0,259.01,0.31,0.641,0,0
2476,1391,166,budget,395.29,3,lunch,0,320.13,0.22,0.35,0,0
2476,1391,204,budget,395.29,3,lunch,0,489.98,0.29,0.801,0,0
2477,463,93,budget,498.81,1,dinner,0,271.92,0.22,0.692,0,0
2477,463,109,budget,498.81,1,dinner,0,200.81,0.5,0.712,0,0
2477,463,287,budget,498.81,1,dinner,0,341.68,0.2,0.975,0,0
2478,1885,159,mid,321.31,2,lunch,1,282.45,0.52,0.717,1,0
2478,1885,43,mid,321.31,2,lunch,1,190.82,0.42,0.508,1,0
2478,1885,242,mid,321.31,2,lunch,1,337.56,0.23,0.811,0,0
2479,1477,8,budget,376.11,1,late,0,243.22,0.43,0.984,1,0
2479,1477,42,budget,376.11,1,late,0,349.5,0.32,0.816,0,0
2479,1477,98,budget,376.11,1,late,0,366.41,0.22,0.447,0,0
2480,2950,215,budget,366.46,1,lunch,0,212.61,0.35,0.807,0,0
2480,2950,30,budget,366.46,1,lunch,0,177.34,0.6,0.552,1,0
2480,2950,95,budget,366.46,1,lunch,0,133.73,0.51,0.932,1,0
2481,2602,252,premium,738.76,2,dinner,1,101.68,0.6,0.752,1,1
2481,2602,276,premium,738.76,2,dinner,1,476.31,0.21,0.173,0,0
2481,2602,193,premium,738.76,2,dinner,1,208.4,0.45,0.102,1,1
2482,1435,71,budget,414.06,2,dinner,0,189.91,0.48,0.769,1,1
2482,1435,233,budget,414.06,2,dinner,0,104.86,0.48,0.426,0,0
2482,1435,110,budget,414.06,2,dinner,0,142.61,0.55,0.035,1,0
2483,2526,188,mid,252.02,1,dinner,0,272.66,0.48,0.13,1,0
2483,2526,241,mid,252.02,1,dinner,0,297.45,0.32,0.341,0,0
2483,2526,171,mid,252.02,1,dinner,0,198.29,0.44,0.693,0,0
2484,1286,59,budget,499.99,3,dinner,0,304.39,0.23,0.652,0,0
2484,1286,207,budget,499.99,3,dinner,0,336.56,0.27,0.428,0,0
2484,1286,203,budget,499.99,3,dinner,0,238.86,0.33,0.747,0,0
2485,1909,165,mid,490.74,1,late,0,126.7,0.5,0.103,1,1
2485,1909,215,mid,490.74,1,late,0,212.61,0.35,0.807,0,0
2485,1909,231,mid,490.74,1,late,0,205.49,0.49,0.571,1,0
2486,1237,206,mid,540.11,2,dinner,1,92.4,0.57,0.872,1,0
2486,1237,45,mid,540.11,2,dinner,1,246.29,0.47,0.418,1,1
2486,1237,139,mid,540.11,2,dinner,1,190.2,0.41,0.894,0,0
2487,2246,4,budget,493.85,2,lunch,0,121.68,0.46,0.018,0,0
2487,2246,52,budget,493.85,2,lunch,0,257.4,0.4,0.527,1,0
2487,2246,103,budget,493.85,2,lunch,0,151.85,0.65,0.903,1,0
2488,2498,204,premium,542.57,3,dinner,1,489.98,0.29,0.801,0,0
2488,2498,132,premium,542.57,3,dinner,1,141.65,0.49,0.566,0,0
2488,2498,201,premium,542.57,3,dinner,1,336.73,0.21,0.013,0,1
2489,2199,251,budget,555.01,3,lunch,1,156.9,0.37,0.803,0,0
2489,2199,74,budget,555.01,3,lunch,1,147.47,0.57,0.888,1,0
2489,2199,67,budget,555.01,3,lunch,1,163.4,0.43,0.952,1,0
2490,1510,253,budget,559.73,2,dinner,0,338.77,0.29,0.339,0,0
2490,1510,47,budget,559.73,2,dinner,0,155.78,0.66,0.365,1,0
2490,1510,103,budget,559.73,2,dinner,0,151.85,0.65,0.903,1,0
2491,2155,195,budget,602.05,2,dinner,0,156.51,0.45,0.495,1,1
2491,2155,26,budget,602.05,2,dinner,0,330.12,0.27,0.551,0,0
2491,2155,207,budget,602.05,2,dinner,0,336.56,0.27,0.428,0,0
2492,2765,84,mid,528.75,1,dinner,0,110.81,0.49,0.104,0,0
2492,2765,56,mid,528.75,1,dinner,0,483.99,0.34,0.684,0,0
2492,2765,274,mid,528.75,1,dinner,0,165.31,0.59,0.274,1,0
2493,2230,215,mid,494.96,2,lunch,0,212.61,0.35,0.807,0,0
2493,2230,194,mid,494.96,2,lunch,0,432.25,0.27,0.295,0,0
2493,2230,160,mid,494.96,2,lunch,0,389.57,0.28,0.319,0,0
2494,1952,248,budget,386.12,3,lunch,1,127.14,0.38,0.364,0,0
2494,1952,253,budget,386.12,3,lunch,1,338.77,0.29,0.339,0,0
2494,1952,177,budget,386.12,3,lunch,1,129.85,0.52,0.614,1,0
2495,2962,146,budget,309.19,2,lunch,0,268.11,0.28,0.644,0,0
2495,2962,22,budget,309.19,2,lunch,0,198.76,0.37,0.108,0,0
2495,2962,204,budget,309.19,2,lunch,0,489.98,0.29,0.801,0,0
2496,906,36,premium,502.12,2,lunch,0,135.55,0.63,0.211,1,0
2496,906,17,premium,502.12,2,lunch,0,203.6,0.28,0.574,0,0
2496,906,62,premium,502.12,2,lunch,0,235.5,0.32,0.364,0,0
2497,983,131,budget,560.77,1,dinner,1,259.01,0.31,0.641,0,0
2497,983,273,budget,560.77,1,dinner,1,276.89,0.35,0.38,0,0
2497,983,288,budget,560.77,1,dinner,1,224.33,0.32,0.325,0,0
2498,1858,265,premium,449.36,2,dinner,0,212.32,0.21,0.325,0,0
2498,1858,119,premium,449.36,2,dinner,0,126.21,0.7,0.073,1,0
2498,1858,208,premium,449.36,2,dinner,0,161.11,0.66,0.731,1,1
2499,614,5,mid,260.11,2,lunch,0,385.36,0.32,0.334,0,0
2499,614,215,mid,260.11,2,lunch,0,212.61,0.35,0.807,0,0
2499,614,115,mid,260.11,2,lunch,0,374.58,0.32,0.169,0,0
2500,920,227,mid,543.05,1,late,0,120.06,0.53,0.02,1,0
2500,920,71,mid,543.05,1,late,0,189.91,0.48,0.769,1,1
2500,920,246,mid,543.05,1,late,0,374.86,0.31,0.344,0,0
2501,445,197,budget,363.66,2,dinner,1,421.45,0.31,0.072,0,0
2501,445,226,budget,363.66,2,dinner,1,172.56,0.55,0.035,1,1
2501,445,263,budget,363.66,2,dinner,1,172.06,0.51,0.5,1,0
2502,2416,291,budget,255.96,1,dinner,0,198.38,0.37,0.441,0,0
2502,2416,184,budget,255.96,1,dinner,0,223.54,0.46,0.379,0,0
2502,2416,122,budget,255.96,1,dinner,0,438.67,0.31,0.134,0,0
2503,1179,66,budget,332.06,2,dinner,0,395.59,0.34,0.833,0,0
2503,1179,0,budget,332.06,2,dinner,0,231.17,0.4,0.369,0,0
2503,1179,114,budget,332.06,2,dinner,0,142.63,0.47,0.751,1,1
2504,530,73,mid,484.76,2,lunch,0,149.92,0.44,1.0,0,0
2504,530,259,mid,484.76,2,lunch,0,297.73,0.21,0.651,0,0
2504,530,281,mid,484.76,2,lunch,0,145.81,0.36,0.403,0,0
2505,931,170,budget,499.35,1,dinner,0,103.85,0.61,0.957,1,1
2505,931,25,budget,499.35,1,dinner,0,301.22,0.3,0.925,0,0
2505,931,124,budget,499.35,1,dinner,0,229.28,0.24,0.407,0,0
2506,986,178,budget,330.19,1,lunch,0,224.74,0.31,0.547,0,0
2506,986,11,budget,330.19,1,lunch,0,462.7,0.22,0.792,0,0
2506,986,177,budget,330.19,1,lunch,0,129.85,0.52,0.614,1,0
2507,1622,205,mid,338.89,3,dinner,1,405.76,0.3,0.553,0,0
2507,1622,35,mid,338.89,3,dinner,1,214.26,0.48,0.309,1,0
2507,1622,156,mid,338.89,3,dinner,1,387.32,0.3,0.488,0,0
2508,2942,77,budget,576.65,1,late,0,262.8,0.52,0.668,1,0
2508,2942,255,budget,576.65,1,late,0,139.46,0.53,0.904,1,0
2508,2942,60,budget,576.65,1,late,0,335.76,0.28,0.033,0,0
2509,1790,99,budget,337.16,1,dinner,0,87.12,0.63,0.457,1,1
2509,1790,82,budget,337.16,1,dinner,0,150.86,0.55,0.469,1,0
2509,1790,249,budget,337.16,1,dinner,0,223.44,0.41,0.273,1,1
2510,471,230,budget,628.4,2,dinner,1,190.78,0.43,0.759,1,0
2510,471,277,budget,628.4,2,dinner,1,295.86,0.22,0.81,0,0
2510,471,71,budget,628.4,2,dinner,1,189.91,0.48,0.769,1,0
2511,2683,47,budget,654.99,1,lunch,0,155.78,0.66,0.365,1,0
2511,2683,28,budget,654.99,1,lunch,0,431.57,0.28,0.61,0,0
2511,2683,244,budget,654.99,1,lunch,0,348.19,0.24,0.569,0,0
2512,2278,264,budget,484.24,2,dinner,1,205.59,0.46,0.428,0,0
2512,2278,192,budget,484.24,2,dinner,1,186.85,0.54,0.705,1,1
2512,2278,158,budget,484.24,2,dinner,1,466.67,0.25,0.013,0,0
2513,2042,97,mid,484.76,2,late,0,159.88,0.41,0.119,0,0
2513,2042,281,mid,484.76,2,late,0,145.81,0.36,0.403,0,0
2513,2042,295,mid,484.76,2,late,0,245.01,0.28,0.158,0,0
2514,1457,281,budget,425.04,1,lunch,0,145.81,0.36,0.403,0,0
2514,1457,60,budget,425.04,1,lunch,0,335.76,0.28,0.033,0,0
2514,1457,8,budget,425.04,1,lunch,0,243.22,0.43,0.984,1,0
2515,913,284,budget,311.56,2,late,1,149.3,0.61,0.609,1,0
2515,913,19,budget,311.56,2,late,1,129.47,0.48,0.307,1,0
2515,913,299,budget,311.56,2,late,1,308.79,0.22,0.121,0,0
2516,1158,9,budget,299.73,2,lunch,1,297.59,0.44,0.49,1,0
2516,1158,63,budget,299.73,2,lunch,1,241.29,0.49,0.576,1,0
2516,1158,201,budget,299.73,2,lunch,1,336.73,0.21,0.013,0,0
2517,1313,145,budget,420.48,2,lunch,1,375.83,0.32,0.746,0,0
2517,1313,267,budget,420.48,2,lunch,1,274.11,0.24,0.957,0,0
2517,1313,110,budget,420.48,2,lunch,1,142.61,0.55,0.035,1,0
2518,956,11,budget,500.01,1,dinner,0,462.7,0.22,0.792,0,0
2518,956,213,budget,500.01,1,dinner,0,442.77,0.32,0.195,0,0
2518,956,162,budget,500.01,1,dinner,0,207.81,0.43,0.117,1,1
2519,880,34,premium,347.32,2,late,0,129.61,0.59,0.775,1,1
2519,880,44,premium,347.32,2,late,0,264.68,0.47,0.519,1,0
2519,880,40,premium,347.32,2,late,0,229.41,0.22,0.062,0,0
2520,1376,4,budget,309.67,2,dinner,0,121.68,0.46,0.018,0,0
2520,1376,73,budget,309.67,2,dinner,0,149.92,0.44,1.0,0,0
2520,1376,93,budget,309.67,2,dinner,0,271.92,0.22,0.692,0,0
2521,1269,209,mid,353.06,3,dinner,0,146.19,0.57,0.625,1,0
2521,1269,74,mid,353.06,3,dinner,0,147.47,0.57,0.888,1,1
2521,1269,103,mid,353.06,3,dinner,0,151.85,0.65,0.903,1,1
2522,1921,284,budget,530.57,3,dinner,0,149.3,0.61,0.609,1,0
2522,1921,205,budget,530.57,3,dinner,0,405.76,0.3,0.553,0,0
2522,1921,174,budget,530.57,3,dinner,0,163.97,0.5,0.68,1,0
2523,2325,292,budget,446.57,1,dinner,0,238.75,0.5,0.163,1,1
2523,2325,246,budget,446.57,1,dinner,0,374.86,0.31,0.344,0,0
2523,2325,183,budget,446.57,1,dinner,0,270.45,0.21,0.589,0,0
2524,1709,93,budget,533.65,1,dinner,0,271.92,0.22,0.692,0,0
2524,1709,126,budget,533.65,1,dinner,0,363.59,0.26,0.525,0,0
2524,1709,137,budget,533.65,1,dinner,0,184.6,0.41,0.394,0,0
2525,1782,80,mid,348.11,2,late,0,275.25,0.43,0.921,1,0
2525,1782,98,mid,348.11,2,late,0,366.41,0.22,0.447,0,1
2525,1782,59,mid,348.11,2,late,0,304.39,0.23,0.652,0,0
2526,2197,149,budget,358.18,1,dinner,0,222.98,0.31,0.394,0,0
2526,2197,177,budget,358.18,1,dinner,0,129.85,0.52,0.614,1,0
2526,2197,146,budget,358.18,1,dinner,0,268.11,0.28,0.644,0,0
2527,2300,9,budget,445.33,2,lunch,0,297.59,0.44,0.49,1,0
2527,2300,25,budget,445.33,2,lunch,0,301.22,0.3,0.925,0,0
2527,2300,275,budget,445.33,2,lunch,0,93.81,0.54,0.136,1,1
2528,1656,225,budget,603.67,3,lunch,0,153.52,0.41,0.044,0,0
2528,1656,73,budget,603.67,3,lunch,0,149.92,0.44,1.0,0,0
2528,1656,27,budget,603.67,3,lunch,0,322.95,0.27,0.873,0,0
2529,2644,166,budget,520.5,2,lunch,0,320.13,0.22,0.35,0,0
2529,2644,61,budget,520.5,2,lunch,0,482.84,0.24,0.923,0,0
2529,2644,70,budget,520.5,2,lunch,0,277.03,0.45,0.133,1,0
2530,1655,74,mid,331.53,3,lunch,1,147.47,0.57,0.888,1,0
2530,1655,236,mid,331.53,3,lunch,1,287.78,0.28,0.064,0,1
2530,1655,174,mid,331.53,3,lunch,1,163.97,0.5,0.68,1,0
2531,2927,214,mid,472.32,2,lunch,1,211.2,0.32,0.837,0,0
2531,2927,59,mid,472.32,2,lunch,1,304.39,0.23,0.652,0,0
2531,2927,289,mid,472.32,2,lunch,1,136.97,0.41,0.99,0,0
2532,32,215,budget,326.19,3,dinner,0,212.61,0.35,0.807,0,0
2532,32,53,budget,326.19,3,dinner,0,421.52,0.32,0.607,0,0
2532,32,120,budget,326.19,3,dinner,0,435.5,0.33,0.563,0,0
2533,473,238,budget,443.96,2,dinner,0,229.01,0.23,0.898,0,0
2533,473,46,budget,443.96,2,dinner,0,221.59,0.53,0.666,1,0
2533,473,213,budget,443.96,2,dinner,0,442.77,0.32,0.195,0,0
2534,1847,87,budget,290.92,1,dinner,0,265.32,0.46,0.472,1,1
2534,1847,253,budget,290.92,1,dinner,0,338.77,0.29,0.339,0,0
2534,1847,287,budget,290.92,1,dinner,0,341.68,0.2,0.975,0,0
2535,2765,180,mid,444.41,2,lunch,0,202.15,0.23,0.33,0,0
2535,2765,177,mid,444.41,2,lunch,0,129.85,0.52,0.614,1,1
2535,2765,228,mid,444.41,2,lunch,0,252.88,0.46,0.071,1,1
2536,25,244,budget,537.24,3,dinner,0,348.19,0.24,0.569,0,0
2536,25,76,budget,537.24,3,dinner,0,360.02,0.28,0.546,0,0
2536,25,193,budget,537.24,3,dinner,0,208.4,0.45,0.102,1,0
2537,1143,101,budget,430.9,1,lunch,1,248.88,0.41,0.163,0,0
2537,1143,134,budget,430.9,1,lunch,1,78.66,0.51,0.738,1,1
2537,1143,186,budget,430.9,1,lunch,1,115.82,0.52,0.057,1,0
2538,486,238,mid,495.25,1,late,0,229.01,0.23,0.898,0,0
2538,486,182,mid,495.25,1,late,0,265.76,0.46,0.026,1,1
2538,486,95,mid,495.25,1,late,0,133.73,0.51,0.932,1,0
2539,525,229,mid,527.69,2,lunch,0,216.79,0.53,0.271,1,0
2539,525,35,mid,527.69,2,lunch,0,214.26,0.48,0.309,1,0
2539,525,93,mid,527.69,2,lunch,0,271.92,0.22,0.692,0,0
2540,56,104,mid,606.15,1,dinner,1,448.16,0.3,0.894,0,0
2540,56,226,mid,606.15,1,dinner,1,172.56,0.55,0.035,1,0
2540,56,196,mid,606.15,1,dinner,1,280.16,0.23,0.515,0,0
2541,1952,134,budget,489.65,1,lunch,0,78.66,0.51,0.738,1,0
2541,1952,44,budget,489.65,1,lunch,0,264.68,0.47,0.519,1,0
2541,1952,286,budget,489.65,1,lunch,0,146.06,0.65,0.905,1,0
2542,2730,54,mid,619.21,1,late,0,405.87,0.21,0.819,0,0
2542,2730,55,mid,619.21,1,late,0,222.11,0.34,0.494,0,0
2542,2730,254,mid,619.21,1,late,0,416.58,0.32,0.15,0,0
2543,2770,246,budget,575.35,1,lunch,0,374.86,0.31,0.344,0,0
2543,2770,183,budget,575.35,1,lunch,0,270.45,0.21,0.589,0,0
2543,2770,266,budget,575.35,1,lunch,0,387.74,0.27,0.143,0,0
2544,360,81,budget,471.28,2,dinner,0,90.8,0.63,0.958,1,0
2544,360,70,budget,471.28,2,dinner,0,277.03,0.45,0.133,1,0
2544,360,256,budget,471.28,2,dinner,0,234.58,0.24,0.995,0,0
2545,2922,83,budget,334.78,1,late,0,200.82,0.47,0.635,0,0
2545,2922,257,budget,334.78,1,late,0,225.36,0.35,0.588,0,0
2545,2922,269,budget,334.78,1,late,0,113.32,0.52,0.619,1,0
2546,2870,143,budget,486.64,3,lunch,0,68.12,0.7,0.699,1,1
2546,2870,298,budget,486.64,3,lunch,0,124.2,0.43,0.988,1,1
2546,2870,202,budget,486.64,3,lunch,0,133.23,0.64,0.66,1,0
2547,980,235,premium,457.49,2,late,0,451.07,0.3,0.267,0,0
2547,980,47,premium,457.49,2,late,0,155.78,0.66,0.365,1,0
2547,980,108,premium,457.49,2,late,0,239.2,0.46,0.317,1,1
2548,2963,165,mid,378.56,1,dinner,1,126.7,0.5,0.103,1,0
