order_id,user_id,item_id,user_segment,cart_value,cart_size,hour_bucket,weekend_flag,item_price,item_margin,popularity_score,category_match_flag,accepted,predicted_prob
405,2732,91,0,405.16,3,0,1,166.84,0.59,0.744,1,0,0.25984874
406,1210,121,1,515.56,1,0,0,205.13,0.26,0.228,0,0,0.10391091
406,1210,108,1,515.56,1,0,0,239.2,0.46,0.317,1,1,0.5906762
406,1210,202,1,515.56,1,0,0,133.23,0.64,0.66,1,1,0.53999454
407,673,146,0,358.3,1,1,0,268.11,0.28,0.644,0,0,8.461789e-05
407,673,231,0,358.3,1,1,0,205.49,0.49,0.571,1,1,0.099264316
407,673,145,0,358.3,1,1,0,375.83,0.32,0.746,0,0,7.5411925e-05
408,1815,68,0,317.88,1,0,0,249.71,0.36,0.441,0,0,0.0006440443
408,1815,233,0,317.88,1,0,0,104.86,0.48,0.426,0,1,0.65836567
408,1815,94,0,317.88,1,0,0,346.24,0.25,0.376,0,0,7.667518e-05
409,2878,165,0,301.32,1,1,0,126.7,0.5,0.103,1,1,0.4734128
409,2878,152,0,301.32,1,1,0,76.54,0.63,0.979,1,0,0.4919604
409,2878,284,0,301.32,1,1,0,149.3,0.61,0.609,1,0,0.15004921
410,2389,181,1,413.21,3,1,0,124.84,0.64,0.358,1,0,0.22283575
410,2389,191,1,413.21,3,1,0,324.74,0.24,0.049,0,0,0.065108515
410,2389,43,1,413.21,3,1,0,190.82,0.42,0.508,1,0,0.33377
411,506,6,1,448.69,2,1,0,188.91,0.41,0.299,0,0,0.04693128
411,506,142,1,448.69,2,1,0,248.11,0.28,0.349,0,0,0.102440916
411,506,171,1,448.69,2,1,0,198.29,0.44,0.693,0,0,0.07409533
412,342,53,0,673.12,2,0,0,421.52,0.32,0.607,0,0,0.00016148666
412,342,83,0,673.12,2,0,0,200.82,0.47,0.635,0,0,0.00037905146
412,342,292,0,673.12,2,0,0,238.75,0.5,0.163,1,1,0.5951881
413,1417,198,0,384.91,1,0,0,113.3,0.38,0.576,0,0,0.013410716
413,1417,121,0,384.91,1,0,0,205.13,0.26,0.228,0,0,6.0309736e-05
413,1417,12,0,384.91,1,0,0,255.67,0.31,0.405,0,0,0.00013554897
414,2278,8,0,419.73,2,0,0,243.22,0.43,0.984,1,0,0.18593173
414,2278,10,0,419.73,2,0,0,84.31,0.68,0.858,1,0,0.3226578
414,2278,172,0,419.73,2,0,0,178.64,0.54,0.949,1,0,0.2230189
415,1320,14,1,303.85,2,0,0,65.84,0.64,0.787,1,0,0.09418519
415,1320,63,1,303.85,2,0,0,241.29,0.49,0.576,1,1,0.5637965
415,1320,32,1,303.85,2,0,0,160.3,0.65,0.265,1,0,0.48837805
416,243,169,0,441.62,2,0,1,177.49,0.62,0.725,1,1,0.48108864
416,243,135,0,441.62,2,0,1,191.27,0.54,0.917,1,0,0.09747697
416,243,171,0,441.62,2,0,1,198.29,0.44,0.693,0,0,0.00078746636
417,871,13,0,495.69,2,2,1,87.13,0.45,0.307,0,0,0.06667245
417,871,38,0,495.69,2,2,1,442.78,0.34,0.141,0,0,5.109899e-05
417,871,194,0,495.69,2,2,1,432.25,0.27,0.295,0,0,0.0001914952
418,1452,57,0,349.74,1,0,0,117.81,0.68,0.188,1,0,0.13610995
418,1452,26,0,349.74,1,0,0,330.12,0.27,0.551,0,0,5.223264e-05
418,1452,12,0,349.74,1,0,0,255.67,0.31,0.405,0,0,0.000115949406
419,461,185,0,371.95,3,0,0,164.04,0.52,0.356,1,0,0.17496416
419,461,41,0,371.95,3,0,0,155.36,0.42,0.363,0,0,0.01823221
419,461,153,0,371.95,3,0,0,171.24,0.58,0.319,1,0,0.14463669
420,1385,299,1,411.26,2,2,0,308.79,0.22,0.121,0,0,0.07274969
420,1385,100,1,411.26,2,2,0,76.43,0.69,0.956,1,1,0.35695922
420,1385,182,1,411.26,2,2,0,265.76,0.46,0.026,1,1,0.58591634
421,721,207,2,535.63,1,0,0,336.56,0.27,0.428,0,0,0.050870337
421,721,193,2,535.63,1,0,0,208.4,0.45,0.102,1,1,0.6016426
421,721,74,2,535.63,1,0,0,147.47,0.57,0.888,1,0,0.2744919
422,2293,216,1,530.39,2,0,1,287.59,0.29,0.717,0,0,0.027958326
422,2293,172,1,530.39,2,0,1,178.64,0.54,0.949,1,1,0.7556452
422,2293,98,1,530.39,2,0,1,366.41,0.22,0.447,0,0,0.07040917
423,2606,263,1,529.24,1,0,0,172.06,0.51,0.5,1,1,0.5284906
423,2606,20,1,529.24,1,0,0,171.92,0.68,0.19,1,1,0.44131842
423,2606,46,1,529.24,1,0,0,221.59,0.53,0.666,1,0,0.29400828
424,1402,228,0,604.51,2,2,0,252.88,0.46,0.071,1,0,0.05889008
424,1402,131,0,604.51,2,2,0,259.01,0.31,0.641,0,0,0.00011773673
424,1402,281,0,604.51,2,2,0,145.81,0.36,0.403,0,0,0.004368251
425,524,135,0,463.39,2,2,0,191.27,0.54,0.917,1,0,0.11926534
425,524,56,0,463.39,2,2,0,483.99,0.34,0.684,0,0,0.00021864798
425,524,50,0,463.39,2,2,0,163.49,0.54,0.391,1,0,0.13569222
426,497,108,0,483.5,3,1,1,239.2,0.46,0.317,1,0,0.27292633
426,497,16,0,483.5,3,1,1,94.08,0.52,0.922,1,0,0.5654473
426,497,51,0,483.5,3,1,1,407.06,0.31,0.043,0,0,9.2030656e-05
427,1616,46,0,449.4,1,2,1,221.59,0.53,0.666,1,1,0.26327533
427,1616,178,0,449.4,1,2,1,224.74,0.31,0.547,0,0,0.000121811645
427,1616,222,0,449.4,1,2,1,184.49,0.43,0.784,0,0,0.0010499606
428,1319,136,0,535.49,2,0,0,322.13,0.3,0.356,0,0,9.2954804e-05
428,1319,167,0,535.49,2,0,0,158.86,0.51,0.935,1,0,0.1843813
428,1319,280,0,535.49,2,0,0,346.27,0.26,0.719,0,0,8.280612e-05
429,915,216,2,285.93,1,2,0,287.59,0.29,0.717,0,0,0.055739656
429,915,264,2,285.93,1,2,0,205.59,0.46,0.428,0,0,0.056013297
429,915,0,2,285.93,1,2,0,231.17,0.4,0.369,0,0,0.05456739
430,2429,140,1,444.49,1,1,0,244.51,0.41,0.963,1,1,0.34862038
430,2429,147,1,444.49,1,1,0,283.1,0.25,0.639,0,0,0.06292347
430,2429,40,1,444.49,1,1,0,229.41,0.22,0.062,0,0,0.052512374
431,2189,168,0,252.6,1,0,0,69.19,0.63,0.912,1,0,0.083945684
431,2189,289,0,252.6,1,0,0,136.97,0.41,0.99,0,0,0.017572545
431,2189,175,0,252.6,1,0,0,152.23,0.58,0.909,1,0,0.078938626
432,1328,255,0,453.25,3,0,0,139.46,0.53,0.904,1,0,0.20865783
432,1328,247,0,453.25,3,0,0,187.11,0.5,0.713,1,0,0.23296896
432,1328,265,0,453.25,3,0,0,212.32,0.21,0.325,0,0,4.648628e-05
433,2450,243,0,285.63,3,0,0,384.39,0.33,0.696,0,0,0.00014680093
433,2450,242,0,285.63,3,0,0,337.56,0.23,0.811,0,0,0.00015332026
433,2450,27,0,285.63,3,0,0,322.95,0.27,0.873,0,0,3.833045e-05
434,2497,206,0,482.77,1,2,0,92.4,0.57,0.872,1,1,0.27362803
434,2497,116,0,482.77,1,2,0,414.3,0.25,0.29,0,0,0.0005693744
434,2497,241,0,482.77,1,2,0,297.45,0.32,0.341,0,0,8.551343e-05
435,1682,170,0,240.14,3,0,0,103.85,0.61,0.957,1,1,0.7725971
435,1682,178,0,240.14,3,0,0,224.74,0.31,0.547,0,0,3.0036023e-05
435,1682,275,0,240.14,3,0,0,93.81,0.54,0.136,1,0,0.13557312
436,30,215,0,554.73,2,0,0,212.61,0.35,0.807,0,0,0.00023244912
436,30,245,0,554.73,2,0,0,63.28,0.64,0.96,1,1,0.3878444
436,30,156,0,554.73,2,0,0,387.32,0.3,0.488,0,0,0.00018422144
437,600,175,0,588.3,2,2,1,152.23,0.58,0.909,1,0,0.14391379
437,600,262,0,588.3,2,2,1,285.65,0.25,0.494,0,0,0.00035625824
437,600,72,0,588.3,2,2,1,183.25,0.37,0.502,0,0,0.0005187943
438,1914,84,0,357.64,2,1,0,110.81,0.49,0.104,0,1,0.072637916
438,1914,297,0,357.64,2,1,0,169.36,0.44,0.758,0,0,0.0013946926
438,1914,256,0,357.64,2,1,0,234.58,0.24,0.995,0,0,6.489256e-05
439,860,226,0,547.99,2,0,0,172.56,0.55,0.035,1,0,0.06712574
439,860,192,0,547.99,2,0,0,186.85,0.54,0.705,1,0,0.16692995
439,860,7,0,547.99,2,0,0,143.09,0.45,0.476,0,0,0.017946383
440,2606,122,1,359.3,1,0,1,438.67,0.31,0.134,0,0,0.06560009
440,2606,84,1,359.3,1,0,1,110.81,0.49,0.104,0,0,0.05701641
440,2606,13,1,359.3,1,0,1,87.13,0.45,0.307,0,0,0.057611912
441,232,203,1,472.7,2,0,1,238.86,0.33,0.747,0,0,0.10801417
441,232,175,1,472.7,2,0,1,152.23,0.58,0.909,1,0,0.41063127
441,232,179,1,472.7,2,0,1,163.1,0.36,0.387,0,0,0.12172411
442,1754,259,0,636.3,3,0,0,297.73,0.21,0.651,0,0,3.109862e-05
442,1754,9,0,636.3,3,0,0,297.59,0.44,0.49,1,1,0.38792685
442,1754,93,0,636.3,3,0,0,271.92,0.22,0.692,0,0,0.00010440062
443,833,204,0,626.92,2,1,0,489.98,0.29,0.801,0,0,0.00013896542
443,833,90,0,626.92,2,1,0,151.91,0.59,0.63,1,0,0.109726176
443,833,276,0,626.92,2,1,0,476.31,0.21,0.173,0,0,0.00029483903
444,1857,201,0,546.98,3,0,1,336.73,0.21,0.013,0,0,0.0005692697
444,1857,138,0,546.98,3,0,1,148.66,0.58,0.48,1,0,0.19142717
444,1857,161,0,546.98,3,0,1,476.08,0.26,0.365,0,0,6.9823815e-05
445,1970,49,0,397.09,1,0,0,155.31,0.47,0.862,1,0,0.21352121
445,1970,96,0,397.09,1,0,0,81.64,0.68,0.169,1,0,0.43503878
445,1970,184,0,397.09,1,0,0,223.54,0.46,0.379,0,0,0.0006097709
446,2156,26,1,288.59,2,0,0,330.12,0.27,0.551,0,1,0.13426335
446,2156,95,1,288.59,2,0,0,133.73,0.51,0.932,1,1,0.46498695
446,2156,162,1,288.59,2,0,0,207.81,0.43,0.117,1,1,0.5701965
447,2004,105,0,408.27,1,2,0,370.71,0.21,0.514,0,0,6.878393e-05
447,2004,128,0,408.27,1,2,0,437.9,0.35,0.892,0,0,0.0002053888
447,2004,162,0,408.27,1,2,0,207.81,0.43,0.117,1,0,0.06331937
448,19,14,0,512.48,3,1,0,65.84,0.64,0.787,1,1,0.5192442
448,19,186,0,512.48,3,1,0,115.82,0.52,0.057,1,0,0.095062695
448,19,267,0,512.48,3,1,0,274.11,0.24,0.957,0,0,0.00015269028
449,380,4,1,359.35,1,2,0,121.68,0.46,0.018,0,0,0.09348778
449,380,141,1,359.35,1,2,0,496.86,0.27,0.228,0,0,0.037214186
449,380,3,1,359.35,1,2,0,294.58,0.28,0.246,0,0,0.03370022
450,126,298,0,416.97,2,0,1,124.2,0.43,0.988,1,0,0.39273334
450,126,204,0,416.97,2,0,1,489.98,0.29,0.801,0,0,4.413705e-05
450,126,183,0,416.97,2,0,1,270.45,0.21,0.589,0,0,5.927221e-05
451,268,54,1,574.15,1,2,0,405.87,0.21,0.819,0,0,0.07459551
451,268,228,1,574.15,1,2,0,252.88,0.46,0.071,1,0,0.33299595
451,268,152,1,574.15,1,2,0,76.54,0.63,0.979,1,0,0.42087734
452,2041,162,1,384.63,2,0,1,207.81,0.43,0.117,1,0,0.38942197
452,2041,152,1,384.63,2,0,1,76.54,0.63,0.979,1,0,0.09527225
452,2041,142,1,384.63,2,0,1,248.11,0.28,0.349,0,0,0.094278775
453,1440,32,2,493.35,1,1,1,160.3,0.65,0.265,1,1,0.28438216
453,1440,153,2,493.35,1,1,1,171.24,0.58,0.319,1,1,0.4812518
453,1440,194,2,493.35,1,1,1,432.25,0.27,0.295,0,1,0.48561755
454,1937,281,0,441.2,2,0,0,145.81,0.36,0.403,0,0,0.012570399
454,1937,205,0,441.2,2,0,0,405.76,0.3,0.553,0,0,2.4694631e-05
454,1937,109,0,441.2,2,0,0,200.81,0.5,0.712,0,0,0.0007284838
455,45,115,0,450.06,2,0,0,374.58,0.32,0.169,0,0,0.00016590647
455,45,5,0,450.06,2,0,0,385.36,0.32,0.334,0,0,0.00020549046
455,45,100,0,450.06,2,0,0,76.43,0.69,0.956,1,0,0.14010459
456,1108,4,0,554.43,3,0,0,121.68,0.46,0.018,0,0,0.034077454
456,1108,297,0,554.43,3,0,0,169.36,0.44,0.758,0,0,0.0006289159
456,1108,30,0,554.43,3,0,0,177.34,0.6,0.552,1,0,0.10581699
457,2190,38,0,367.79,1,2,1,442.78,0.34,0.141,0,0,0.00026317986
457,2190,164,0,367.79,1,2,1,134.02,0.4,0.748,0,0,0.013593801
457,2190,190,0,367.79,1,2,1,136.78,0.44,0.902,1,0,0.08825383
458,892,266,0,550.36,3,2,0,387.74,0.27,0.143,0,0,0.00015748596
458,892,135,0,550.36,3,2,0,191.27,0.54,0.917,1,1,0.17220199
458,892,190,0,550.36,3,2,0,136.78,0.44,0.902,1,0,0.15895312
459,1235,163,1,545.45,2,1,0,138.34,0.55,0.437,1,0,0.50003
459,1235,127,1,545.45,2,1,0,115.65,0.52,0.458,1,1,0.5685133
459,1235,49,1,545.45,2,1,0,155.31,0.47,0.862,1,1,0.55216914
460,1194,49,0,567.18,2,0,1,155.31,0.47,0.862,1,0,0.30391753
460,1194,20,0,567.18,2,0,1,171.92,0.68,0.19,1,0,0.19309257
460,1194,153,0,567.18,2,0,1,171.24,0.58,0.319,1,0,0.25236028
461,1776,14,1,589.54,1,0,0,65.84,0.64,0.787,1,1,0.19718303
461,1776,43,1,589.54,1,0,0,190.82,0.42,0.508,1,1,0.40226072
461,1776,135,1,589.54,1,0,0,191.27,0.54,0.917,1,0,0.3075772
462,196,249,0,349.7,1,0,0,223.44,0.41,0.273,1,0,0.12165033
462,196,224,0,349.7,1,0,0,210.22,0.5,0.073,1,0,0.090543926
462,196,250,0,349.7,1,0,0,428.19,0.23,0.17,0,0,9.310268e-05
463,2985,255,1,558.36,1,2,1,139.46,0.53,0.904,1,0,0.26540166
463,2985,238,1,558.36,1,2,1,229.01,0.23,0.898,0,0,0.034957264
463,2985,33,1,558.36,1,2,1,480.94,0.34,0.969,0,0,0.0059929346
464,59,82,0,457.52,2,0,0,150.86,0.55,0.469,1,0,0.21114698
464,59,156,0,457.52,2,0,0,387.32,0.3,0.488,0,0,0.0002320147
464,59,20,0,457.52,2,0,0,171.92,0.68,0.19,1,0,0.14974658
465,2640,83,0,415.06,2,1,1,200.82,0.47,0.635,0,0,0.0015281397
465,2640,293,0,415.06,2,1,1,263.06,0.33,0.418,0,0,9.176854e-05
465,2640,246,0,415.06,2,1,1,374.86,0.31,0.344,0,0,9.3678245e-05
466,2658,209,1,283.67,1,0,1,146.19,0.57,0.625,1,0,0.48177087
466,2658,13,1,283.67,1,0,1,87.13,0.45,0.307,0,1,0.29169074
466,2658,26,1,283.67,1,0,1,330.12,0.27,0.551,0,0,0.028954731
467,2533,46,0,467.14,2,0,1,221.59,0.53,0.666,1,0,0.17461088
467,2533,92,0,467.14,2,0,1,459.69,0.22,0.013,0,0,2.7965169e-05
467,2533,157,0,467.14,2,0,1,319.26,0.26,0.926,0,0,0.0001690572
468,882,107,0,432.54,2,1,0,297.28,0.54,0.029,1,0,0.036367167
468,882,80,0,432.54,2,1,0,275.25,0.43,0.921,1,0,0.07644459
468,882,147,0,432.54,2,1,0,283.1,0.25,0.639,0,0,0.00010291303
469,2203,198,0,321.64,2,2,0,113.3,0.38,0.576,0,0,0.022466721
469,2203,171,0,321.64,2,2,0,198.29,0.44,0.693,0,0,0.0008101267
469,2203,283,0,321.64,2,2,0,163.24,0.54,0.745,1,1,0.4482239
470,2911,97,0,474.75,2,2,0,159.88,0.41,0.119,0,0,0.015415264
470,2911,292,0,474.75,2,2,0,238.75,0.5,0.163,1,0,0.11070906
470,2911,22,0,474.75,2,2,0,198.76,0.37,0.108,0,0,0.00063792826
471,951,216,2,402.95,1,0,0,287.59,0.29,0.717,0,0,0.097242035
471,951,121,2,402.95,1,0,0,205.13,0.26,0.228,0,0,0.15595664
471,951,235,2,402.95,1,0,0,451.07,0.3,0.267,0,1,0.35243464
472,978,208,1,465.35,1,0,1,161.11,0.66,0.731,1,1,0.5727494
472,978,166,1,465.35,1,0,1,320.13,0.22,0.35,0,0,0.08311022
472,978,180,1,465.35,1,0,1,202.15,0.23,0.33,0,0,0.04924508
473,622,282,0,534.38,1,2,0,221.95,0.38,0.159,0,0,0.00082067394
473,622,292,0,534.38,1,2,0,238.75,0.5,0.163,1,0,0.10475506
473,622,242,0,534.38,1,2,0,337.56,0.23,0.811,0,0,0.00016189244
474,378,121,1,595.28,2,0,0,205.13,0.26,0.228,0,0,0.039352514
474,378,93,1,595.28,2,0,0,271.92,0.22,0.692,0,0,0.12202427
474,378,89,1,595.28,2,0,0,415.09,0.29,0.143,0,0,0.031006252
475,1066,286,0,431.24,1,1,1,146.06,0.65,0.905,1,0,0.08552819
475,1066,290,0,431.24,1,1,1,496.19,0.32,0.993,0,0,2.8812323e-05
475,1066,107,0,431.24,1,1,1,297.28,0.54,0.029,1,0,0.05110213
476,1662,120,1,492.53,2,2,1,435.5,0.33,0.563,0,0,0.009791807
476,1662,277,1,492.53,2,2,1,295.86,0.22,0.81,0,0,0.044623516
476,1662,158,1,492.53,2,2,1,466.67,0.25,0.013,0,0,0.024660887
477,209,104,1,378.84,1,0,0,448.16,0.3,0.894,0,1,0.31568402
477,209,23,1,378.84,1,0,0,176.32,0.53,0.161,1,1,0.4616083
477,209,247,1,378.84,1,0,0,187.11,0.5,0.713,1,0,0.6042221
478,105,11,2,432.94,2,1,0,462.7,0.22,0.792,0,0,0.021215808
478,105,20,2,432.94,2,1,0,171.92,0.68,0.19,1,0,0.19762708
478,105,279,2,432.94,2,1,0,223.29,0.44,0.668,1,1,0.4889143
479,2920,215,1,274.97,2,1,1,212.61,0.35,0.807,0,0,0.16855022
479,2920,0,1,274.97,2,1,1,231.17,0.4,0.369,0,0,0.30449307
479,2920,148,1,274.97,2,1,1,339.83,0.25,0.766,0,0,0.025757544
480,550,124,0,209.81,2,2,0,229.28,0.24,0.407,0,0,0.0001737816
480,550,215,0,209.81,2,2,0,212.61,0.35,0.807,0,0,0.00022429443
480,550,280,0,209.81,2,2,0,346.27,0.26,0.719,0,0,0.000133054
481,2879,56,0,418.28,2,0,0,483.99,0.34,0.684,0,0,5.0394778e-05
481,2879,61,0,418.28,2,0,0,482.84,0.24,0.923,0,0,6.27832e-05
481,2879,93,0,418.28,2,0,0,271.92,0.22,0.692,0,0,0.00012319247
482,1106,89,1,268.84,1,2,0,415.09,0.29,0.143,0,0,0.20602903
482,1106,298,1,268.84,1,2,0,124.2,0.43,0.988,1,0,0.083831586
482,1106,93,1,268.84,1,2,0,271.92,0.22,0.692,0,0,0.118276976
483,1481,179,1,372.19,1,2,0,163.1,0.36,0.387,0,0,0.09298436
483,1481,84,1,372.19,1,2,0,110.81,0.49,0.104,0,0,0.028453987
483,1481,238,1,372.19,1,2,0,229.01,0.23,0.898,0,0,0.022470407
484,1919,151,0,413.57,2,0,0,268.31,0.29,0.012,0,0,2.4165374e-05
484,1919,22,0,413.57,2,0,0,198.76,0.37,0.108,0,0,0.0003948701
484,1919,8,0,413.57,2,0,0,243.22,0.43,0.984,1,0,0.18275423
485,2219,24,1,717.58,2,2,1,131.16,0.53,0.869,1,0,0.26822746
485,2219,118,1,717.58,2,2,1,61.27,0.63,0.424,1,0,0.19440609
485,2219,275,1,717.58,2,2,1,93.81,0.54,0.136,1,0,0.22436227
486,1120,32,0,456.8,3,0,0,160.3,0.65,0.265,1,0,0.17034234
486,1120,7,0,456.8,3,0,0,143.09,0.45,0.476,0,0,0.0235341
486,1120,78,0,456.8,3,0,0,161.27,0.43,0.198,0,0,0.010441084
487,546,169,1,284.73,2,0,1,177.49,0.62,0.725,1,1,0.49201086
487,546,251,1,284.73,2,0,1,156.9,0.37,0.803,0,0,0.19529234
487,546,135,1,284.73,2,0,1,191.27,0.54,0.917,1,0,0.09769572
488,2152,22,0,260.46,1,0,0,198.76,0.37,0.108,0,0,0.00039577734
488,2152,132,0,260.46,1,0,0,141.65,0.49,0.566,0,0,0.0265039
488,2152,160,0,260.46,1,0,0,389.57,0.28,0.319,0,0,9.089189e-05
489,280,216,0,438.56,1,0,1,287.59,0.29,0.717,0,0,7.920086e-05
489,280,297,0,438.56,1,0,1,169.36,0.44,0.758,0,0,0.001051922
489,280,12,0,438.56,1,0,1,255.67,0.31,0.405,0,0,0.0001088776
490,1039,223,0,585.09,1,1,1,285.58,0.28,0.852,0,0,7.7632954e-05
490,1039,243,0,585.09,1,1,1,384.39,0.33,0.696,0,0,8.61682e-05
490,1039,277,0,585.09,1,1,1,295.86,0.22,0.81,0,0,0.00017338751
491,459,292,1,425.9,2,1,1,238.75,0.5,0.163,1,1,0.7912681
491,459,227,1,425.9,2,1,1,120.06,0.53,0.02,1,0,0.18334801
491,459,80,1,425.9,2,1,1,275.25,0.43,0.921,1,0,0.10437569
492,629,298,1,520.28,3,0,0,124.2,0.43,0.988,1,0,0.30438724
492,629,193,1,520.28,3,0,0,208.4,0.45,0.102,1,1,0.46086746
492,629,98,1,520.28,3,0,0,366.41,0.22,0.447,0,1,0.27734828
493,2057,26,1,517.95,1,0,0,330.12,0.27,0.551,0,0,0.17522018
493,2057,0,1,517.95,1,0,0,231.17,0.4,0.369,0,0,0.07822678
493,2057,57,1,517.95,1,0,0,117.81,0.68,0.188,1,1,0.5960808
494,2182,159,0,445.48,1,0,0,282.45,0.52,0.717,1,0,0.17945023
494,2182,209,0,445.48,1,0,0,146.19,0.57,0.625,1,1,0.17865096
494,2182,135,0,445.48,1,0,0,191.27,0.54,0.917,1,0,0.103212364
495,585,15,0,482.49,2,1,0,146.66,0.48,0.807,0,0,0.008877177
495,585,190,0,482.49,2,1,0,136.78,0.44,0.902,1,0,0.15304612
495,585,292,0,482.49,2,1,0,238.75,0.5,0.163,1,0,0.09020965
496,690,172,0,483.37,3,2,1,178.64,0.54,0.949,1,0,0.19716813
496,690,54,0,483.37,3,2,1,405.87,0.21,0.819,0,0,2.1364482e-05
496,690,240,0,483.37,3,2,1,96.82,0.45,0.253,0,0,0.040002216
497,640,247,0,582.09,1,0,0,187.11,0.5,0.713,1,0,0.26867494
497,640,210,0,582.09,1,0,0,111.4,0.59,0.978,1,0,0.14144865
497,640,132,0,582.09,1,0,0,141.65,0.49,0.566,0,0,0.023301156
498,656,280,0,419.41,1,0,1,346.27,0.26,0.719,0,0,4.7134927e-05
498,656,124,0,419.41,1,0,1,229.28,0.24,0.407,0,0,0.00012718557
498,656,75,0,419.41,1,0,1,84.63,0.64,0.741,1,1,0.54374313
499,778,146,0,370.33,2,2,0,268.11,0.28,0.644,0,0,0.00020636382
499,778,258,0,370.33,2,2,0,254.69,0.35,0.506,0,0,0.00021610656
499,778,122,0,370.33,2,2,0,438.67,0.31,0.134,0,0,9.201854e-05
500,2597,111,0,374.8,1,0,0,234.1,0.31,0.851,0,0,8.148995e-05
500,2597,247,0,374.8,1,0,0,187.11,0.5,0.713,1,0,0.3343279
500,2597,188,0,374.8,1,0,0,272.66,0.48,0.13,1,0,0.40053913
501,1500,85,2,444.86,2,0,0,96.5,0.63,0.488,1,1,0.34462145
501,1500,224,2,444.86,2,0,0,210.22,0.5,0.073,1,0,0.68213034
501,1500,247,2,444.86,2,0,0,187.11,0.5,0.713,1,1,0.6995567
502,2214,180,0,425.8,1,2,1,202.15,0.23,0.33,0,0,3.574654e-05
502,2214,23,0,425.8,1,2,1,176.32,0.53,0.161,1,0,0.25998014
502,2214,4,0,425.8,1,2,1,121.68,0.46,0.018,0,0,0.03421777
503,439,207,0,500.42,1,1,0,336.56,0.27,0.428,0,0,0.00052428193
503,439,29,0,500.42,1,1,0,222.72,0.53,0.017,1,1,0.08319865
503,439,151,0,500.42,1,1,0,268.31,0.29,0.012,0,0,8.683427e-05
504,1916,256,1,449.03,1,0,0,234.58,0.24,0.995,0,0,0.34192672
504,1916,234,1,449.03,1,0,0,337.04,0.32,0.313,0,0,0.11956713
504,1916,43,1,449.03,1,0,0,190.82,0.42,0.508,1,1,0.6892997
505,2144,6,1,420.98,1,0,0,188.91,0.41,0.299,0,0,0.04858268
505,2144,96,1,420.98,1,0,0,81.64,0.68,0.169,1,0,0.2592799
505,2144,140,1,420.98,1,0,0,244.51,0.41,0.963,1,1,0.5785246
506,325,202,0,670.31,2,1,0,133.23,0.64,0.66,1,0,0.029935991
506,325,258,0,670.31,2,1,0,254.69,0.35,0.506,0,0,0.00023769283
506,325,79,0,670.31,2,1,0,138.11,0.54,0.051,1,0,0.09100878
507,17,165,0,637.1,1,0,0,126.7,0.5,0.103,1,0,0.087217696
507,17,179,0,637.1,1,0,0,163.1,0.36,0.387,0,0,0.0032782245
507,17,226,0,637.1,1,0,0,172.56,0.55,0.035,1,0,0.11390019
508,2320,21,2,332.2,1,1,0,228.71,0.25,0.251,0,0,0.07594865
508,2320,213,2,332.2,1,1,0,442.77,0.32,0.195,0,1,0.64311194
508,2320,228,2,332.2,1,1,0,252.88,0.46,0.071,1,0,0.33100668
509,21,137,0,590.27,1,0,0,184.6,0.41,0.394,0,0,0.0008476707
509,21,178,0,590.27,1,0,0,224.74,0.31,0.547,0,0,0.00019541629
509,21,115,0,590.27,1,0,0,374.58,0.32,0.169,0,0,5.8670994e-05
510,857,143,0,420.93,1,0,0,68.12,0.7,0.699,1,0,0.20006318
510,857,166,0,420.93,1,0,0,320.13,0.22,0.35,0,0,5.5768865e-05
510,857,108,0,420.93,1,0,0,239.2,0.46,0.317,1,1,0.63235056
511,2438,107,1,562.51,3,0,0,297.28,0.54,0.029,1,1,0.42759275
511,2438,123,1,562.51,3,0,0,480.27,0.24,0.878,0,0,0.0050991364
511,2438,234,1,562.51,3,0,0,337.04,0.32,0.313,0,0,0.18222539
512,2617,60,0,408.28,1,2,1,335.76,0.28,0.033,0,0,9.5170115e-05
512,2617,97,0,408.28,1,2,1,159.88,0.41,0.119,0,0,0.015176864
512,2617,262,0,408.28,1,2,1,285.65,0.25,0.494,0,0,0.00014105662
513,598,164,0,524.78,1,2,0,134.02,0.4,0.748,0,0,0.044758204
513,598,140,0,524.78,1,2,0,244.51,0.41,0.963,1,1,0.45788586
513,598,131,0,524.78,1,2,0,259.01,0.31,0.641,0,0,0.00042246116
514,2960,248,1,333.88,3,1,0,127.14,0.38,0.364,0,0,0.1014562
514,2960,1,1,333.88,3,1,0,135.33,0.36,0.833,0,0,0.09670498
514,2960,202,1,333.88,3,1,0,133.23,0.64,0.66,1,1,0.55974364
515,1239,299,2,305.73,1,2,0,308.79,0.22,0.121,0,0,0.10532643
515,1239,128,2,305.73,1,2,0,437.9,0.35,0.892,0,1,0.5481448
515,1239,96,2,305.73,1,2,0,81.64,0.68,0.169,1,1,0.90401787
516,1433,208,0,552.98,1,1,0,161.11,0.66,0.731,1,0,0.09568505
516,1433,133,0,552.98,1,1,0,449.68,0.29,0.466,0,0,5.5492896e-05
516,1433,11,0,552.98,1,1,0,462.7,0.22,0.792,0,0,0.00013533574
517,1265,42,0,521.38,1,2,0,349.5,0.32,0.816,0,0,0.00021935628
517,1265,294,0,521.38,1,2,0,268.04,0.55,0.387,1,0,0.3223478
517,1265,77,0,521.38,1,2,0,262.8,0.52,0.668,1,0,0.122550786
518,2798,140,0,371.76,2,0,0,244.51,0.41,0.963,1,0,0.4490991
518,2798,284,0,371.76,2,0,0,149.3,0.61,0.609,1,0,0.103711985
