order_id,user_id,cart_value,cart_size,hour_bucket,weekend_flag
2648,1922,373.92,2,dinner,0
2649,1757,360.57,2,lunch,0
2650,2527,464.14,1,lunch,1
2651,2363,634.19,1,dinner,0
2652,922,435.96,2,dinner,0
2653,135,492.49,2,lunch,0
2654,325,419.0,2,dinner,0
2655,253,359.13,3,dinner,0
2656,1852,391.6,2,dinner,0
2657,1634,306.98,3,late,0
2658,465,549.54,2,dinner,0
2659,2244,435.48,1,late,0
2660,798,327.79,3,dinner,0
2661,2161,477.23,1,lunch,0
2662,1954,379.13,3,dinner,0
2663,152,311.99,1,dinner,0
2664,616,633.47,1,lunch,1
2665,2522,351.19,2,dinner,1
2666,2142,426.13,2,dinner,0
2667,2428,583.3,1,dinner,1
2668,802,574.31,2,dinner,1
2669,2527,483.34,1,lunch,0
2670,2560,644.88,2,late,0
2671,1281,448.56,3,lunch,0
2672,885,332.27,3,late,1
2673,372,301.47,1,dinner,0
2674,212,500.81,2,dinner,0
2675,2847,335.99,3,lunch,0
2676,1777,375.56,1,dinner,1
2677,1673,436.33,1,dinner,0
2678,2302,381.27,2,dinner,0
2679,2887,304.53,3,lunch,1
2680,2905,561.56,1,lunch,0
2681,980,461.23,2,lunch,0
2682,877,411.96,2,lunch,0
2683,2562,385.18,2,late,1
2684,2034,392.81,1,late,1
2685,1981,611.1,3,dinner,0
2686,1934,625.66,2,late,0
2687,1253,452.13,1,dinner,0
2688,650,417.12,1,dinner,0
2689,2101,301.05,2,dinner,1
2690,1532,299.21,2,late,0
2691,1796,659.68,1,lunch,1
2692,1176,408.0,2,dinner,1
2693,1573,384.98,2,lunch,1
2694,2993,307.59,3,dinner,0
2695,1614,686.71,3,lunch,1
2696,1572,531.12,1,lunch,0
2697,1756,478.77,1,late,0
2698,2005,458.96,2,dinner,1
2699,346,337.23,2,late,0
2700,964,608.05,2,lunch,0
2701,1456,534.67,3,lunch,0
2702,651,495.49,2,lunch,0
2703,591,542.47,3,lunch,0
2704,2649,418.19,2,dinner,0
2705,2526,289.76,1,lunch,0
2706,1183,381.22,1,lunch,0
2707,2641,589.47,2,dinner,1
2708,1585,489.81,1,dinner,0
2709,2188,404.65,2,dinner,0
2710,2411,493.78,2,lunch,0
2711,1458,344.59,2,dinner,0
2712,1486,374.47,1,late,0
2713,2561,320.18,1,lunch,1
2714,1063,591.52,2,lunch,0
2715,2873,578.8,2,dinner,1
2716,304,400.25,1,lunch,0
2717,248,572.33,1,dinner,0
2718,17,257.04,3,late,0
2719,1669,441.04,2,dinner,0
2720,1839,467.69,3,dinner,1
2721,1486,550.04,3,lunch,0
2722,2227,417.74,2,late,0
2723,2870,459.23,1,dinner,1
2724,2301,437.69,2,late,0
2725,1695,500.1,2,lunch,1
2726,2476,265.8,2,lunch,0
2727,902,535.1,2,dinner,0
2728,245,333.45,3,dinner,1
2729,2746,312.6,1,dinner,0
2730,2312,327.97,1,dinner,0
2731,2927,654.4,1,lunch,1
2732,44,450.93,2,dinner,1
2733,2032,438.11,1,late,1
2734,1673,420.02,3,dinner,0
2735,2365,442.2,2,lunch,1
2736,2206,292.08,3,lunch,0
2737,1511,536.04,2,late,0
2738,2238,481.92,1,lunch,0
2739,1280,343.37,2,dinner,0
2740,2272,415.72,2,dinner,1
2741,333,424.77,3,lunch,0
2742,2868,575.4,1,late,0
2743,364,275.14,1,dinner,1
2744,1126,408.35,2,dinner,0
2745,2261,515.09,1,lunch,0
2746,2651,483.74,1,dinner,0
2747,663,591.71,1,dinner,1
2748,2599,252.24,1,lunch,0
2749,2374,319.19,2,dinner,0
2750,327,557.29,2,dinner,0
2751,239,405.4,3,dinner,0
2752,2028,462.94,1,lunch,0
2753,1405,330.38,2,dinner,0
2754,1339,403.41,1,dinner,1
2755,2527,575.08,2,dinner,0
2756,704,413.31,2,lunch,1
2757,1762,638.12,1,dinner,1
2758,1235,371.73,3,dinner,0
2759,1827,367.44,2,dinner,0
2760,2192,467.09,3,dinner,0
2761,381,363.45,2,dinner,1
2762,1535,463.38,2,dinner,0
2763,384,423.16,1,dinner,0
2764,2573,341.35,2,dinner,0
2765,2379,384.07,2,dinner,0
2766,2546,558.35,1,dinner,0
2767,2745,402.48,1,dinner,0
2768,329,511.16,1,lunch,0
2769,2384,612.59,1,dinner,0
2770,2402,403.49,1,dinner,1
2771,450,298.82,1,dinner,1
2772,2424,335.79,2,dinner,0
2773,2868,350.51,1,lunch,1
2774,1976,500.52,3,dinner,1
2775,2701,486.02,1,dinner,0
2776,699,346.05,2,dinner,0
2777,1874,615.65,1,dinner,0
2778,1903,478.67,3,dinner,1
2779,2770,546.24,2,late,1
2780,798,410.2,3,lunch,0
2781,2466,593.66,2,dinner,0
2782,2783,364.2,2,late,0
2783,1424,576.66,3,dinner,0
2784,923,632.99,1,lunch,1
2785,1756,456.27,2,dinner,0
2786,950,570.85,2,late,0
2787,2410,345.06,1,lunch,0
2788,2059,353.37,2,dinner,0
2789,860,488.32,1,late,1
2790,782,380.45,3,dinner,1
2791,1481,392.95,3,dinner,1
2792,2635,321.53,1,late,0
2793,1010,557.36,1,lunch,0
2794,2695,477.85,3,dinner,1
2795,2578,391.75,1,late,0
2796,293,518.5,1,dinner,1
2797,2416,505.56,2,lunch,0
2798,823,438.48,1,late,0
2799,714,308.42,2,dinner,1
2800,2993,491.53,2,dinner,0
2801,1810,591.28,1,late,1
2802,2767,279.18,1,dinner,0
2803,583,627.68,1,dinner,1
2804,2114,463.25,2,dinner,1
2805,1402,595.96,2,dinner,1
2806,2959,607.09,2,dinner,0
2807,2519,497.64,1,lunch,1
2808,2993,437.82,1,lunch,0
2809,1097,288.74,1,dinner,1
2810,1906,439.57,1,lunch,0
2811,665,385.01,2,dinner,0
2812,1915,529.14,3,late,0
2813,2385,324.83,2,dinner,0
2814,1175,486.64,1,dinner,0
2815,2046,404.0,1,late,1
2816,1391,592.65,2,lunch,0
2817,570,457.7,1,late,0
2818,216,371.07,2,dinner,0
2819,151,475.2,1,dinner,0
2820,627,423.26,2,dinner,1
2821,1873,619.4,2,dinner,1
2822,505,390.32,1,dinner,1
2823,2972,459.66,3,lunch,0
2824,2454,441.98,2,lunch,0
2825,137,505.62,3,lunch,0
2826,1717,422.91,2,lunch,0
2827,1797,496.78,1,late,0
2828,992,428.86,1,lunch,0
2829,2456,394.76,2,lunch,0
2830,350,380.15,1,dinner,1
2831,758,429.54,3,lunch,0
2832,1703,457.55,2,dinner,0
2833,1224,378.29,1,lunch,0
2834,758,358.2,2,lunch,0
2835,2900,307.23,2,lunch,0
2836,1925,490.24,3,dinner,0
2837,43,437.43,1,lunch,0
2838,2172,649.56,3,lunch,0
2839,76,421.15,1,dinner,0
2840,1696,456.73,2,dinner,0
2841,2173,336.74,3,lunch,1
2842,1786,449.06,3,dinner,0
2843,1010,368.53,1,dinner,0
2844,706,682.21,1,lunch,1
2845,2642,420.33,1,dinner,0
2846,2252,467.9,3,dinner,0
2847,1416,552.27,2,dinner,0
2848,2894,490.48,3,lunch,0
2849,2118,412.17,1,lunch,1
2850,793,543.38,2,dinner,0
2851,1264,379.82,2,late,0
2852,517,435.25,2,late,0
2853,127,567.98,2,lunch,0
2854,1648,485.52,1,lunch,1
2855,106,613.29,1,lunch,0
2856,137,411.58,1,dinner,0
2857,2143,364.94,2,lunch,0
2858,366,362.7,3,lunch,0
2859,690,558.07,2,lunch,0
2860,1108,435.0,2,late,1
2861,347,506.89,1,dinner,1
2862,553,546.31,2,dinner,1
2863,572,524.05,2,dinner,0
2864,2894,471.73,1,dinner,0
2865,435,267.37,2,dinner,0
2866,1668,377.08,1,dinner,1
2867,362,657.94,1,lunch,0
2868,2335,527.67,2,dinner,1
2869,2351,644.66,3,dinner,0
2870,2723,415.07,3,lunch,1
2871,552,333.13,1,late,0
2872,352,342.33,3,dinner,1
2873,1536,603.02,2,dinner,0
2874,1867,454.0,3,dinner,0
2875,2129,384.59,2,dinner,1
2876,1001,617.75,1,dinner,0
2877,620,391.36,2,dinner,0
2878,1281,589.23,2,lunch,1
2879,937,597.06,2,lunch,0
2880,70,326.48,2,dinner,0
2881,1313,512.97,1,lunch,1
2882,2156,306.81,2,lunch,0
2883,1667,611.69,1,late,1
2884,1973,422.99,3,lunch,1
2885,1273,636.26,1,late,0
2886,1911,540.66,3,dinner,1
2887,839,648.18,1,lunch,0
2888,306,576.18,1,lunch,0
2889,1578,505.4,1,lunch,0
2890,530,489.15,3,late,1
2891,153,395.28,2,late,0
2892,343,211.73,2,lunch,0
2893,1588,336.75,2,dinner,0
2894,1747,479.28,2,lunch,0
2895,2538,526.34,2,late,0
2896,2217,456.8,2,late,0
2897,98,568.76,2,lunch,0
2898,2541,387.22,2,dinner,0
2899,2457,458.1,3,dinner,0
2900,1060,518.08,1,late,0
2901,1404,648.81,1,dinner,0
2902,2377,394.95,2,late,0
2903,1751,327.51,2,lunch,1
2904,306,320.76,2,late,1
2905,669,571.63,1,dinner,0
2906,2505,460.75,1,dinner,0
2907,1667,505.96,1,dinner,1
2908,918,215.41,1,dinner,0
2909,454,305.08,3,dinner,0
2910,1578,557.9,2,late,0
2911,673,292.12,2,dinner,0
2912,1683,481.27,1,dinner,0
2913,1025,229.27,3,dinner,0
2914,2934,584.95,1,late,0
2915,2280,525.47,2,lunch,0
2916,2234,361.49,1,lunch,1
2917,1162,527.39,2,lunch,1
2918,2172,475.89,2,dinner,0
2919,1574,514.03,2,dinner,1
2920,1564,504.52,2,dinner,0
2921,627,301.19,1,dinner,0
2922,1145,582.99,1,dinner,0
2923,1788,369.26,1,lunch,1
2924,990,464.94,2,lunch,1
2925,1105,326.31,2,dinner,0
2926,1146,493.86,2,lunch,0
2927,603,537.49,1,dinner,1
2928,429,424.32,2,dinner,0
2929,2974,464.2,1,lunch,1
2930,1242,241.37,3,late,1
2931,349,561.12,1,lunch,1
2932,1818,466.87,1,dinner,0
2933,46,323.82,2,dinner,0
2934,1761,475.82,3,lunch,1
2935,384,281.91,2,lunch,0
2936,270,320.27,1,dinner,1
2937,2143,442.48,3,late,0
2938,1704,541.69,3,dinner,1
2939,2389,517.77,1,late,1
2940,2459,519.37,3,dinner,1
2941,2320,247.95,1,dinner,0
2942,2794,625.32,2,lunch,0
2943,298,498.05,2,late,0
2944,882,650.97,2,lunch,0
2945,338,494.89,1,late,0
2946,2515,544.69,1,late,0
2947,200,294.22,2,dinner,0
2948,2878,462.12,2,dinner,0
2949,659,430.73,3,dinner,0
2950,631,320.47,2,lunch,0
2951,605,471.22,3,lunch,1
2952,1984,433.42,2,dinner,0
2953,867,285.05,2,dinner,0
2954,1879,502.98,1,lunch,1
2955,2106,379.55,3,dinner,0
2956,2031,264.81,2,dinner,0
2957,2261,343.66,1,dinner,0
2958,2268,422.28,2,dinner,0
2959,1205,430.91,2,dinner,0
2960,1086,387.47,3,late,1
2961,523,409.74,2,dinner,0
2962,302,250.14,1,dinner,0
2963,315,417.59,1,dinner,1
2964,2039,411.85,2,lunch,0
2965,202,465.03,3,lunch,0
2966,637,514.06,1,lunch,1
2967,2337,419.6,1,lunch,1
2968,2572,580.93,2,dinner,0
2969,573,494.0,3,late,0
2970,920,526.13,3,lunch,1
2971,1669,296.36,2,lunch,0
2972,1174,465.23,1,lunch,0
2973,2097,415.26,2,dinner,0
2974,747,328.01,1,dinner,0
2975,725,470.33,3,dinner,1
2976,290,361.33,1,late,0
2977,2231,309.15,3,dinner,0
2978,1065,483.76,1,lunch,0
2979,590,369.26,1,dinner,1
2980,838,404.03,2,lunch,1
2981,1231,460.31,1,lunch,0
2982,1376,603.5,1,late,0
2983,2788,519.95,3,lunch,1
2984,1292,396.03,2,lunch,0
2985,1019,477.22,2,dinner,0
2986,342,661.95,2,lunch,1
2987,2435,590.03,3,lunch,1
2988,1313,317.26,3,lunch,0
2989,2966,399.95,3,lunch,1
2990,635,436.17,1,lunch,0
2991,1814,378.64,3,dinner,0
2992,1191,547.78,2,late,0
2993,183,322.28,1,lunch,0
2994,1990,464.94,2,lunch,0
2995,1208,463.85,1,lunch,0
2996,716,524.09,2,late,1
2997,2731,401.41,1,dinner,1
2998,960,553.27,3,dinner,1
2999,2323,378.52,1,late,0
3000,2009,661.67,2,dinner,1
3001,1880,562.11,1,dinner,0
3002,911,426.71,2,lunch,0
3003,2404,637.09,1,dinner,1
3004,385,670.74,3,dinner,0
3005,2786,463.21,2,dinner,1
3006,547,469.64,1,lunch,1
3007,2984,501.67,3,lunch,0
3008,1476,510.72,2,dinner,1
3009,558,317.59,2,dinner,0
3010,1002,365.5,2,lunch,0
3011,795,562.63,3,dinner,0
3012,2908,371.39,1,lunch,1
3013,2645,267.4,1,dinner,0
3014,2717,524.63,3,lunch,0
3015,1926,566.34,2,dinner,0
3016,2781,471.29,1,dinner,0
3017,1696,444.72,2,dinner,0
3018,446,380.11,1,dinner,0
3019,682,557.28,1,dinner,1
3020,2216,396.18,2,lunch,0
3021,2224,327.08,1,late,0
3022,888,367.71,1,lunch,0
3023,2398,489.97,1,late,0
3024,2728,489.43,1,dinner,0
3025,1321,406.95,2,lunch,0
3026,1567,498.3,1,lunch,1
3027,2371,560.19,1,lunch,0
3028,184,339.28,3,lunch,0
3029,1666,531.93,1,late,0
3030,618,519.92,1,late,0
3031,624,683.43,1,late,1
3032,1657,307.52,1,dinner,0
3033,2723,358.52,2,dinner,1
3034,594,541.78,1,lunch,0
3035,2767,402.62,3,dinner,1
3036,949,296.1,1,dinner,0
3037,1974,242.0,2,late,0
3038,1304,320.29,2,dinner,0
3039,2575,719.64,2,dinner,1
3040,1077,362.21,3,lunch,0
3041,2096,451.47,1,late,0
3042,2350,386.3,1,lunch,0
3043,2811,474.32,1,late,0
3044,2851,313.16,3,lunch,0
3045,1952,447.6,2,late,0
3046,2984,425.2,2,dinner,0
3047,541,604.03,3,lunch,0
3048,1794,374.9,2,dinner,0
3049,899,497.87,3,late,0
3050,1058,399.02,3,dinner,0
3051,638,480.38,2,dinner,0
3052,70,403.37,1,dinner,0
3053,531,307.51,2,dinner,0
3054,974,506.08,3,lunch,1
3055,2346,485.35,2,dinner,0
3056,1931,325.85,2,dinner,1
3057,2078,406.56,2,lunch,0
3058,2056,603.16,1,lunch,0
3059,790,436.42,2,dinner,1
3060,560,494.13,3,dinner,0
3061,1256,549.73,3,late,0
3062,2044,289.73,3,lunch,0
3063,791,522.39,2,late,0
3064,1358,342.49,1,dinner,0
3065,2830,519.67,3,lunch,0
3066,909,402.15,1,dinner,1
3067,2507,328.17,1,dinner,0
3068,2802,558.61,3,dinner,0
3069,417,514.29,2,dinner,0
3070,1881,425.37,2,dinner,0
3071,215,581.67,2,late,0
3072,2204,360.8,3,dinner,1
3073,1629,603.24,2,dinner,1
3074,424,651.77,1,dinner,1
3075,2300,715.38,2,lunch,1
3076,2086,340.69,1,dinner,0
3077,2352,378.69,2,dinner,0
3078,96,528.6,2,lunch,0
3079,517,662.65,1,dinner,0
3080,826,475.13,2,lunch,1
3081,1403,430.8,1,dinner,0
3082,1717,345.99,2,dinner,0
3083,2392,404.14,2,dinner,0
3084,85,506.79,1,dinner,0
3085,2878,403.96,3,dinner,0
3086,2944,365.96,1,lunch,1
3087,471,527.32,2,late,1
3088,1667,355.16,1,lunch,0
3089,2849,291.9,3,lunch,0
3090,1275,531.84,1,dinner,0
3091,2601,359.77,2,lunch,0
3092,2093,324.07,1,late,0
3093,2353,594.79,1,lunch,1
3094,1199,467.41,1,dinner,0
3095,596,477.99,2,dinner,1
3096,2075,417.13,2,dinner,0
3097,1408,344.96,1,dinner,0
3098,893,370.22,1,dinner,0
3099,1143,425.74,1,lunch,1
3100,2030,484.11,2,late,0
3101,2210,602.72,2,dinner,1
3102,71,272.13,2,lunch,0
3103,2236,525.02,2,lunch,0
3104,1686,317.85,1,lunch,0
3105,2756,396.36,1,dinner,0
3106,983,461.2,1,dinner,1
3107,1264,418.7,2,dinner,0
3108,2495,544.08,1,lunch,0
3109,2996,327.78,1,dinner,0
3110,1202,281.26,1,dinner,1
3111,1296,317.35,2,late,0
3112,1634,376.3,2,dinner,1
3113,16,497.25,2,dinner,0
3114,1204,454.25,1,dinner,1
3115,2075,604.57,2,dinner,0
3116,2473,440.77,1,dinner,0
3117,2624,513.9,2,late,0
3118,650,400.01,1,lunch,0
3119,560,444.57,2,dinner,1
3120,2633,412.74,2,lunch,1
3121,2425,471.11,2,lunch,1
3122,2792,323.39,1,dinner,0
3123,120,400.61,3,dinner,0
3124,2771,334.34,1,dinner,0
3125,289,402.43,2,lunch,1
3126,1587,306.87,3,dinner,0
3127,1515,333.81,2,dinner,0
3128,1087,526.14,2,lunch,0
3129,1363,510.74,2,lunch,0
3130,2228,341.05,3,lunch,1
3131,1101,377.17,2,dinner,0
3132,1466,278.34,2,dinner,0
3133,1806,403.45,2,dinner,1
3134,38,383.86,3,dinner,1
3135,2686,331.19,1,lunch,0
3136,1832,399.76,3,dinner,1
3137,2917,522.51,2,dinner,0
3138,597,532.0,1,lunch,0
3139,1142,240.64,1,dinner,0
3140,2087,316.49,1,dinner,0
3141,508,266.88,2,dinner,0
3142,2568,404.37,3,lunch,1
3143,1768,430.44,2,late,0
3144,423,697.89,2,late,1
3145,861,620.06,1,dinner,0
3146,1560,533.1,2,dinner,1
3147,2253,339.72,2,lunch,0
3148,1647,471.95,2,dinner,0
3149,624,601.38,3,dinner,0
3150,2850,342.7,1,lunch,0
3151,921,434.31,1,lunch,0
3152,1768,597.25,3,lunch,1
3153,209,542.68,1,dinner,0
3154,386,721.42,1,lunch,1
3155,1197,300.93,2,late,0
3156,2532,508.17,3,dinner,0
3157,1351,356.06,1,dinner,0
3158,1519,286.59,1,dinner,0
3159,569,233.57,2,late,0
3160,919,476.41,1,dinner,0
3161,482,367.1,1,lunch,0
3162,1106,602.25,1,dinner,0
3163,1879,534.51,1,lunch,0
3164,2796,514.43,3,dinner,1
3165,2929,399.15,3,dinner,0
3166,6,433.65,2,late,0
3167,2600,531.25,2,dinner,1
3168,1312,375.17,3,late,0
3169,1500,515.06,2,lunch,0
3170,1009,444.08,1,dinner,0
3171,1668,534.71,1,lunch,0
3172,1839,393.76,3,late,0
3173,2120,341.6,3,late,0
3174,2562,435.14,2,late,1
3175,90,656.87,3,lunch,1
3176,2533,401.1,2,late,0
3177,1594,610.86,1,lunch,1
3178,1990,511.12,2,lunch,0
3179,1338,707.92,2,dinner,1
3180,1496,439.61,1,lunch,0
3181,256,344.98,1,late,0
3182,2479,508.19,2,lunch,1
3183,2039,360.72,2,lunch,1
3184,2596,527.2,3,lunch,1
3185,719,473.99,1,lunch,0
3186,1390,416.5,2,dinner,1
3187,2413,525.85,1,lunch,1
3188,1391,604.03,1,dinner,0
3189,693,565.59,2,late,1
3190,1819,342.68,1,dinner,0
3191,72,509.64,3,lunch,0
3192,1859,339.7,1,lunch,0
3193,289,528.55,2,late,0
3194,2775,553.21,2,dinner,1
3195,1411,389.92,1,lunch,0
3196,2594,457.38,2,lunch,0
3197,2270,322.11,1,dinner,1
3198,470,547.22,1,dinner,1
3199,1081,342.27,2,dinner,0
3200,1900,582.81,1,late,0
3201,2650,634.34,1,lunch,0
3202,1272,450.11,1,lunch,0
3203,173,578.43,2,lunch,0
3204,744,485.21,2,late,0
3205,1151,440.68,2,dinner,0
3206,2400,252.17,3,dinner,0
3207,440,328.83,2,dinner,1
3208,995,459.25,1,lunch,0
3209,1128,371.45,3,dinner,0
3210,1014,360.26,3,lunch,0
3211,365,259.25,1,dinner,0
3212,2479,385.2,3,dinner,0
3213,70,454.97,1,dinner,0
3214,1863,385.54,1,dinner,0
3215,787,550.25,2,dinner,1
3216,2505,465.26,3,lunch,1
3217,1963,421.44,3,dinner,0
3218,2341,533.43,2,dinner,1
3219,1503,316.89,2,late,1
3220,2792,254.05,1,dinner,0
3221,1668,295.62,3,lunch,0
3222,1778,282.39,1,dinner,0
3223,2653,348.79,1,dinner,1
3224,230,513.35,2,dinner,1
3225,2715,338.91,1,lunch,0
3226,2317,671.4,3,dinner,1
3227,2226,323.16,1,dinner,0
3228,2951,476.96,2,lunch,1
3229,1330,485.46,2,lunch,0
3230,2751,283.69,2,dinner,0
3231,2346,257.91,1,dinner,0
3232,2595,614.41,2,lunch,0
3233,1866,414.11,3,lunch,1
3234,1723,339.84,1,dinner,1
3235,942,430.36,3,lunch,0
3236,1871,428.16,3,late,1
3237,2946,597.81,2,lunch,0
3238,1218,570.73,2,dinner,0
3239,2589,517.97,1,dinner,1
3240,107,359.78,3,dinner,0
3241,2937,496.54,1,dinner,1
3242,2231,548.89,2,lunch,1
3243,843,419.7,2,lunch,0
3244,316,426.69,3,lunch,0
3245,1157,389.07,1,late,0
3246,2836,420.17,1,late,0
3247,1159,560.16,2,dinner,0
3248,216,725.86,2,dinner,1
3249,2608,484.95,2,late,0
3250,2228,535.38,3,dinner,1
3251,2881,480.74,3,dinner,0
3252,2127,265.94,3,dinner,0
3253,2699,347.87,1,lunch,1
3254,2663,283.84,3,lunch,0
3255,473,474.56,1,lunch,0
3256,1611,385.07,2,late,0
3257,878,346.93,3,lunch,1
3258,1109,369.66,2,dinner,0
3259,2181,376.12,3,dinner,1
3260,413,504.44,3,dinner,0
3261,2978,399.54,2,lunch,0
3262,513,523.24,2,dinner,1
3263,1309,623.89,2,dinner,0
3264,623,425.04,1,lunch,1
3265,1573,357.99,2,lunch,0
3266,933,484.23,1,lunch,0
3267,2600,404.32,2,dinner,1
3268,795,575.63,2,dinner,0
3269,86,577.08,3,dinner,0
3270,1443,483.71,3,dinner,0
3271,742,312.66,2,dinner,1
3272,2347,456.51,2,dinner,0
3273,2603,484.36,1,late,0
3274,2483,364.99,1,lunch,0
3275,2634,631.25,2,late,1
3276,1198,384.56,1,late,0
3277,1399,508.32,1,lunch,1
3278,110,345.69,3,dinner,0
3279,2402,578.74,3,dinner,1
3280,1333,303.59,3,lunch,0
3281,759,356.83,2,dinner,0
3282,2469,350.62,2,late,0
3283,1118,261.45,2,dinner,0
3284,1967,473.35,1,dinner,0
3285,2054,451.45,2,lunch,1
3286,2809,362.44,1,lunch,0
3287,745,519.11,3,dinner,0
3288,590,507.34,2,lunch,0
3289,1343,465.56,2,lunch,0
3290,550,599.15,2,dinner,1
3291,1022,260.67,2,dinner,0
3292,1247,485.85,1,dinner,1
3293,361,439.3,1,dinner,1
3294,1293,333.36,1,lunch,0
3295,2340,539.55,1,lunch,1
3296,2578,513.38,1,dinner,1
3297,1374,264.49,1,dinner,0
3298,182,458.84,2,late,1
3299,2491,584.04,1,dinner,0
3300,960,573.61,2,lunch,0
3301,688,468.27,2,dinner,0
3302,2007,476.0,2,late,0
3303,810,402.09,2,dinner,0
3304,2385,532.9,2,dinner,0
3305,2757,607.42,1,lunch,0
3306,2330,411.97,3,dinner,1
3307,1125,545.29,1,lunch,1
3308,1992,473.15,3,dinner,0
3309,2960,337.32,2,dinner,0
3310,2372,546.81,2,lunch,1
3311,2351,606.88,1,late,0
3312,2636,485.72,1,dinner,0
3313,857,494.27,1,dinner,0
3314,80,304.44,2,dinner,0
3315,1573,369.57,3,lunch,0
3316,1991,440.57,2,lunch,0
3317,1294,250.84,2,dinner,0
3318,188,438.98,2,lunch,0
3319,1088,580.63,2,dinner,0
3320,2822,476.56,1,late,0
3321,1938,480.67,1,late,1
3322,365,324.63,3,dinner,0
3323,983,559.18,2,dinner,1
3324,2138,290.23,1,lunch,0
3325,921,575.58,1,dinner,0
3326,1511,506.44,2,lunch,0
3327,1879,632.92,1,lunch,1
3328,1904,514.61,2,late,0
3329,1563,424.69,2,dinner,1
3330,225,543.4,2,lunch,1
3331,1417,409.68,2,lunch,0
3332,708,582.61,2,lunch,1
3333,1474,339.76,1,dinner,0
3334,984,267.15,1,dinner,1
3335,2566,406.92,2,late,0
3336,1125,457.26,1,late,0
3337,2666,560.28,1,lunch,0
3338,1006,452.76,2,dinner,0
3339,801,457.26,2,lunch,1
3340,2173,395.91,3,late,0
3341,1563,515.11,1,lunch,0
3342,451,374.78,1,lunch,0
3343,1511,471.91,1,late,1
3344,2794,588.67,1,dinner,0
3345,1950,489.72,2,dinner,1
3346,300,438.5,1,dinner,1
3347,2934,604.16,2,lunch,1
3348,918,605.25,1,dinner,1
3349,1785,703.43,3,late,1
3350,2625,449.07,1,dinner,1
3351,1509,331.93,2,lunch,1
3352,2884,393.51,2,dinner,0
3353,2987,338.46,2,late,0
3354,1473,559.71,2,lunch,0
3355,215,420.55,1,dinner,0
3356,1135,581.78,2,lunch,0
3357,69,281.39,1,dinner,0
3358,2078,404.81,1,late,0
3359,2616,336.05,2,dinner,0
3360,718,449.05,1,late,0
3361,1621,443.19,2,late,1
3362,792,439.44,2,lunch,0
3363,1476,359.38,1,late,0
3364,1691,399.5,2,dinner,0
3365,2360,332.67,1,dinner,1
3366,2878,411.14,2,late,0
3367,582,384.32,3,dinner,1
3368,2350,311.45,1,lunch,0
3369,462,377.7,1,dinner,1
3370,1662,296.42,1,dinner,0
3371,586,233.24,3,lunch,0
3372,2006,429.08,1,dinner,0
3373,504,532.09,1,dinner,0
3374,2774,508.68,2,late,1
3375,1591,584.94,2,late,0
3376,2847,427.94,2,dinner,0
3377,2516,445.14,2,lunch,1
3378,1436,289.52,3,late,0
3379,721,516.7,1,dinner,0
3380,1341,416.17,1,lunch,0
3381,2144,404.87,1,dinner,0
3382,2419,416.33,2,late,1
3383,1127,317.51,3,dinner,1
3384,1107,425.89,1,lunch,1
3385,2389,437.08,2,dinner,0
3386,2740,688.44,1,lunch,1
3387,2268,354.94,1,lunch,0
3388,560,533.11,1,late,0
3389,708,277.04,1,dinner,1
3390,1999,485.56,2,lunch,0
3391,1806,473.87,1,lunch,0
3392,1691,536.71,1,lunch,0
3393,641,526.38,1,dinner,0
3394,1866,393.68,1,lunch,0
3395,762,535.23,2,dinner,0
3396,812,327.25,1,dinner,0
3397,336,575.24,2,dinner,0
3398,2273,391.85,2,lunch,1
3399,2500,403.27,2,dinner,0
3400,2055,543.29,2,lunch,0
3401,1031,431.64,3,dinner,0
3402,378,448.98,1,lunch,0
3403,798,580.3,2,dinner,1
3404,2377,369.86,2,lunch,0
3405,972,475.27,3,dinner,0
3406,2812,330.4,2,dinner,1
3407,190,438.78,1,lunch,0
3408,1839,318.5,1,lunch,0
3409,2806,397.68,3,lunch,1
3410,260,446.15,1,late,0
3411,707,557.5,2,late,0
3412,2065,473.21,3,late,0
3413,920,476.75,1,lunch,1
3414,2444,541.4,1,dinner,0
3415,1446,544.43,2,dinner,0
3416,348,434.6,2,late,0
3417,169,661.18,2,dinner,1
3418,2095,503.98,3,late,0
3419,2370,252.95,3,dinner,0
3420,2761,391.61,1,dinner,1
3421,1481,617.74,2,late,0
3422,94,399.09,3,late,0
3423,2958,441.19,3,dinner,0
3424,2033,368.05,1,lunch,0
3425,957,401.07,2,dinner,0
3426,1118,335.67,1,dinner,0
3427,223,348.31,1,late,0
3428,367,316.46,1,lunch,1
3429,2636,410.62,2,lunch,0
3430,1707,407.24,1,lunch,1
3431,300,318.9,3,late,0
3432,1297,413.73,3,dinner,0
3433,1636,263.22,1,late,1
3434,2216,424.63,1,lunch,0
3435,566,482.61,1,late,1
3436,198,275.14,3,lunch,1
3437,1157,365.86,3,lunch,0
3438,613,317.44,1,dinner,0
3439,2484,634.24,3,lunch,1
3440,1454,552.75,1,dinner,1
3441,447,274.44,1,lunch,0
3442,1054,453.65,2,late,0
3443,1067,395.09,2,lunch,0
3444,2721,338.57,2,lunch,1
3445,2510,469.27,1,late,1
3446,101,551.48,1,dinner,1
3447,2420,549.82,1,dinner,1
3448,2647,332.6,2,dinner,1
3449,2395,369.61,2,late,0
3450,1029,445.64,1,dinner,0
3451,1808,377.01,2,lunch,0
3452,1214,457.17,2,dinner,0
